segment_id,celex,node_id,tipo,identificatore,llm_status,lamf_L1,lamf_L2,lamf_L3,lamf_L4,articolo_id
32022R2560__articolo__32_p7,32022R2560,32022R2560,articolo,32_p7,ok,0.0,20.0,0.0,80.0,32_p7
32022R2560__articolo__32_p8,32022R2560,32022R2560,articolo,32_p8,ok,70.0,20.0,0.0,10.0,32_p8
32022R2560__articolo__32_p9,32022R2560,32022R2560,articolo,32_p9,ok,0.0,100.0,0.0,0.0,32_p9
32022R2560__articolo__33_p1,32022R2560,32022R2560,articolo,33_p1,ok,0.0,15.0,0.0,85.0,33_p1
32022R2560__articolo__33_p2,32022R2560,32022R2560,articolo,33_p2,ok,0.0,0.0,0.0,100.0,33_p2
32022R2560__articolo__33_p3,32022R2560,32022R2560,articolo,33_p3,ok,0.0,15.0,0.0,85.0,33_p3
32022R2560__articolo__33_p4,32022R2560,32022R2560,articolo,33_p4,ok,0.0,20.0,0.0,80.0,33_p4
32022R2560__articolo__33_p5,32022R2560,32022R2560,articolo,33_p5,ok,0.0,70.0,0.0,30.0,33_p5
32022R2560__articolo__33_p6,32022R2560,32022R2560,articolo,33_p6,ok,0.0,20.0,0.0,80.0,33_p6
32022R2560__articolo__34,32022R2560,32022R2560,articolo,34,ok,0.0,10.0,90.0,0.0,34
32022R2560__articolo__35_p1,32022R2560,32022R2560,articolo,35_p1,ok,0.0,10.0,85.0,5.0,35_p1
32022R2560__articolo__35_p2,32022R2560,32022R2560,articolo,35_p2,ok,0.0,20.0,50.0,30.0,35_p2
32022R2560__articolo__35_p3,32022R2560,32022R2560,articolo,35_p3,ok,0.0,70.0,20.0,10.0,35_p3
32022R2560__articolo__35_p4,32022R2560,32022R2560,articolo,35_p4,ok,0.0,15.0,25.0,60.0,35_p4
32022R2560__articolo__36_p1,32022R2560,32022R2560,articolo,36_p1,ok,0.0,70.0,0.0,30.0,36_p1
32022R2560__articolo__36_p2,32022R2560,32022R2560,articolo,36_p2,ok,0.0,100.0,0.0,0.0,36_p2
32022R2560__articolo__36_p3,32022R2560,32022R2560,articolo,36_p3,ok,0.0,70.0,0.0,30.0,36_p3
32022R2560__articolo__36_p4,32022R2560,32022R2560,articolo,36_p4,ok,0.0,100.0,0.0,0.0,36_p4
32022R2560__articolo__36_p5,32022R2560,32022R2560,articolo,36_p5,ok,0.0,100.0,0.0,0.0,36_p5
32022R2560__articolo__37_p1,32022R2560,32022R2560,articolo,37_p1,ok,25.0,5.0,70.0,0.0,37_p1
32022R2560__articolo__37_p2,32022R2560,32022R2560,articolo,37_p2,ok,0.0,70.0,10.0,20.0,37_p2
32022R2560__articolo__37_p3,32022R2560,32022R2560,articolo,37_p3,ok,0.0,20.0,0.0,80.0,37_p3
32022R2560__articolo__38_p1,32022R2560,32022R2560,articolo,38_p1,ok,0.0,20.0,0.0,80.0,38_p1
32022R2560__articolo__38_p2,32022R2560,32022R2560,articolo,38_p2,ok,0.0,20.0,0.0,80.0,38_p2
32022R2560__articolo__38_p3,32022R2560,32022R2560,articolo,38_p3,ok,0.0,15.0,0.0,85.0,38_p3
32022R2560__articolo__38_p4,32022R2560,32022R2560,articolo,38_p4,ok,0.0,85.0,0.0,15.0,38_p4
32022R2560__articolo__38_p5,32022R2560,32022R2560,articolo,38_p5,ok,0.0,100.0,0.0,0.0,38_p5
32022R2560__articolo__38_p6,32022R2560,32022R2560,articolo,38_p6,ok,0.0,0.0,0.0,100.0,38_p6
32022R2560__articolo__38_p7,32022R2560,32022R2560,articolo,38_p7,ok,0.0,100.0,0.0,0.0,38_p7
32022R2560__articolo__39,32022R2560,32022R2560,articolo,39,ok,10.0,35.0,0.0,55.0,39
32022R2560__articolo__40,32022R2560,32022R2560,articolo,40,ok,0.0,80.0,0.0,20.0,40
32022R2560__articolo__41_p1,32022R2560,32022R2560,articolo,41_p1,ok,0.0,100.0,0.0,0.0,41_p1
32022R2560__articolo__41_p2,32022R2560,32022R2560,articolo,41_p2,ok,0.0,90.0,0.0,10.0,41_p2
32022R2560__articolo__41_p3,32022R2560,32022R2560,articolo,41_p3,ok,0.0,85.0,0.0,15.0,41_p3
32022R2560__articolo__41_p4,32022R2560,32022R2560,articolo,41_p4,ok,0.0,85.0,0.0,15.0,41_p4
32022R2560__articolo__42_p1,32022R2560,32022R2560,articolo,42_p1,ok,20.0,80.0,0.0,0.0,42_p1
32022R2560__articolo__42_p2,32022R2560,32022R2560,articolo,42_p2,ok,0.0,100.0,0.0,0.0,42_p2
32022R2560__articolo__42_p3,32022R2560,32022R2560,articolo,42_p3,ok,0.0,85.0,0.0,15.0,42_p3
32022R2560__articolo__42_p4,32022R2560,32022R2560,articolo,42_p4,ok,0.0,85.0,0.0,15.0,42_p4
32022R2560__articolo__42_p5,32022R2560,32022R2560,articolo,42_p5,ok,0.0,85.0,0.0,15.0,42_p5
32022R2560__articolo__43_p1,32022R2560,32022R2560,articolo,43_p1,ok,0.0,70.0,0.0,30.0,43_p1
32022R2560__articolo__43_p2,32022R2560,32022R2560,articolo,43_p2,ok,0.0,100.0,0.0,0.0,43_p2
32022R2560__articolo__43_p3,32022R2560,32022R2560,articolo,43_p3,ok,0.0,85.0,0.0,15.0,43_p3
32022R2560__articolo__43_p4,32022R2560,32022R2560,articolo,43_p4,ok,0.0,100.0,0.0,0.0,43_p4
32022R2560__articolo__43_p5,32022R2560,32022R2560,articolo,43_p5,ok,0.0,85.0,0.0,15.0,43_p5
32022R2560__articolo__44_p1,32022R2560,32022R2560,articolo,44_p1,ok,10.0,0.0,70.0,20.0,44_p1
32022R2560__articolo__44_p2,32022R2560,32022R2560,articolo,44_p2,ok,100.0,0.0,0.0,0.0,44_p2
32022R2560__articolo__44_p3,32022R2560,32022R2560,articolo,44_p3,ok,0.0,100.0,0.0,0.0,44_p3
32022R2560__articolo__44_p4,32022R2560,32022R2560,articolo,44_p4,ok,0.0,0.0,100.0,0.0,44_p4
32022R2560__articolo__44_p5,32022R2560,32022R2560,articolo,44_p5,ok,0.0,0.0,100.0,0.0,44_p5
32022R2560__articolo__44_p6,32022R2560,32022R2560,articolo,44_p6,ok,0.0,0.0,0.0,100.0,44_p6
32022R2560__articolo__44_p7,32022R2560,32022R2560,articolo,44_p7,ok,0.0,100.0,0.0,0.0,44_p7
32022R2560__articolo__44_p8,32022R2560,32022R2560,articolo,44_p8,ok,0.0,100.0,0.0,0.0,44_p8
32022R2560__articolo__44_p9,32022R2560,32022R2560,articolo,44_p9,ok,0.0,85.0,0.0,15.0,44_p9
32022R2560__articolo__44_p10,32022R2560,32022R2560,articolo,44_p10,ok,100.0,0.0,0.0,0.0,44_p10
32022R2560__articolo__44_p11,32022R2560,32022R2560,articolo,44_p11,ok,70.0,20.0,10.0,0.0,44_p11
32022R2560__articolo__45,32022R2560,32022R2560,articolo,45,ok,0.0,0.0,0.0,100.0,45
32022R2560__articolo__46_p1,32022R2560,32022R2560,articolo,46_p1,ok,0.0,70.0,0.0,30.0,46_p1
32022R2560__articolo__46_p2,32022R2560,32022R2560,articolo,46_p2,ok,0.0,100.0,0.0,0.0,46_p2
32022R2560__articolo__46_p3,32022R2560,32022R2560,articolo,46_p3,ok,0.0,100.0,0.0,0.0,46_p3
32022R2560__articolo__46_p4,32022R2560,32022R2560,articolo,46_p4,ok,0.0,90.0,0.0,10.0,46_p4
32022R2560__articolo__46_p5,32022R2560,32022R2560,articolo,46_p5,ok,0.0,100.0,0.0,0.0,46_p5
32022R2560__articolo__46_p6,32022R2560,32022R2560,articolo,46_p6,ok,0.0,70.0,30.0,0.0,46_p6
32022R2560__articolo__47_p1,32022R2560,32022R2560,articolo,47_p1,ok,0.0,100.0,0.0,0.0,47_p1
32022R2560__articolo__47_p2,32022R2560,32022R2560,articolo,47_p2,ok,20.0,80.0,0.0,0.0,47_p2
32022R2560__articolo__47_p3,32022R2560,32022R2560,articolo,47_p3,ok,0.0,100.0,0.0,0.0,47_p3
32022R2560__articolo__47_p4,32022R2560,32022R2560,articolo,47_p4,ok,0.0,100.0,0.0,0.0,47_p4
32022R2560__articolo__47_p5,32022R2560,32022R2560,articolo,47_p5,ok,0.0,80.0,0.0,20.0,47_p5
32022R2560__articolo__47_p6,32022R2560,32022R2560,articolo,47_p6,ok,0.0,100.0,0.0,0.0,47_p6
32022R2560__articolo__47_p7,32022R2560,32022R2560,articolo,47_p7,ok,0.0,100.0,0.0,0.0,47_p7
32022R2560__articolo__47_p8,32022R2560,32022R2560,articolo,47_p8,ok,0.0,90.0,0.0,10.0,47_p8
32022R2560__articolo__47_p9,32022R2560,32022R2560,articolo,47_p9,ok,0.0,100.0,0.0,0.0,47_p9
32022R2560__articolo__47_p10,32022R2560,32022R2560,articolo,47_p10,ok,0.0,100.0,0.0,0.0,47_p10
32022R2560__articolo__47_p11,32022R2560,32022R2560,articolo,47_p11,ok,0.0,90.0,0.0,10.0,47_p11
32022R2560__articolo__47_p12,32022R2560,32022R2560,articolo,47_p12,ok,0.0,10.0,0.0,90.0,47_p12
32022R2560__articolo__48,32022R2560,32022R2560,articolo,48,ok,0.0,100.0,0.0,0.0,48
32022R2560__articolo__49_p1,32022R2560,32022R2560,articolo,49_p1,ok,0.0,100.0,0.0,0.0,49_p1
32022R2560__articolo__49_p2,32022R2560,32022R2560,articolo,49_p2,ok,0.0,20.0,0.0,80.0,49_p2
32022R2560__articolo__49_p3,32022R2560,32022R2560,articolo,49_p3,ok,0.0,85.0,0.0,15.0,49_p3
32022R2560__articolo__49_p4,32022R2560,32022R2560,articolo,49_p4,ok,0.0,100.0,0.0,0.0,49_p4
32022R2560__articolo__49_p5,32022R2560,32022R2560,articolo,49_p5,ok,0.0,100.0,0.0,0.0,49_p5
32022R2560__articolo__49_p6,32022R2560,32022R2560,articolo,49_p6,ok,10.0,70.0,0.0,20.0,49_p6
32022R2560__articolo__49_p7,32022R2560,32022R2560,articolo,49_p7,ok,0.0,85.0,0.0,15.0,49_p7
32022R2560__articolo__49_p8,32022R2560,32022R2560,articolo,49_p8,ok,0.0,0.0,0.0,100.0,49_p8
32022R2560__articolo__49_p9,32022R2560,32022R2560,articolo,49_p9,ok,0.0,0.0,0.0,100.0,49_p9
32022R2560__articolo__49_p10,32022R2560,32022R2560,articolo,49_p10,ok,0.0,0.0,0.0,100.0,49_p10
32022R2560__articolo__49_p11,32022R2560,32022R2560,articolo,49_p11,ok,0.0,15.0,0.0,85.0,49_p11
32022R2560__articolo__49_p12,32022R2560,32022R2560,articolo,49_p12,ok,0.0,100.0,0.0,0.0,49_p12
32022R2560__articolo__49_p13,32022R2560,32022R2560,articolo,49_p13,ok,0.0,0.0,0.0,100.0,49_p13
32022R2560__articolo__49_p14,32022R2560,32022R2560,articolo,49_p14,ok,0.0,100.0,0.0,0.0,49_p14
32022R2560__articolo__49_p15,32022R2560,32022R2560,articolo,49_p15,ok,0.0,100.0,0.0,0.0,49_p15
32022R2560__articolo__49_p16,32022R2560,32022R2560,articolo,49_p16,ok,0.0,0.0,0.0,100.0,49_p16
32022R2560__articolo__49_p17,32022R2560,32022R2560,articolo,49_p17,ok,0.0,100.0,0.0,0.0,49_p17
32022R2560__articolo__49_p18,32022R2560,32022R2560,articolo,49_p18,ok,0.0,10.0,0.0,90.0,49_p18
32022R2560__articolo__49_p19,32022R2560,32022R2560,articolo,49_p19,ok,0.0,0.0,0.0,100.0,49_p19
32022R2560__articolo__49_p20,32022R2560,32022R2560,articolo,49_p20,ok,0.0,100.0,0.0,0.0,49_p20
32022R2560__articolo__49_p21,32022R2560,32022R2560,articolo,49_p21,ok,0.0,20.0,0.0,80.0,49_p21
32022R2560__articolo__49_p22,32022R2560,32022R2560,articolo,49_p22,ok,0.0,100.0,0.0,0.0,49_p22
32022R2560__articolo__49_p23,32022R2560,32022R2560,articolo,49_p23,ok,0.0,100.0,0.0,0.0,49_p23
32022R2560__articolo__49_p24,32022R2560,32022R2560,articolo,49_p24,ok,0.0,100.0,0.0,0.0,49_p24
32022R2560__articolo__49_p25,32022R2560,32022R2560,articolo,49_p25,ok,100.0,0.0,0.0,0.0,49_p25
32022R2560__articolo__49_p26,32022R2560,32022R2560,articolo,49_p26,ok,0.0,80.0,0.0,20.0,49_p26
32022R2560__articolo__49_p27,32022R2560,32022R2560,articolo,49_p27,ok,0.0,10.0,0.0,90.0,49_p27
32022R2560__articolo__49_p28,32022R2560,32022R2560,articolo,49_p28,ok,0.0,0.0,0.0,100.0,49_p28
32022R2560__articolo__49_p29,32022R2560,32022R2560,articolo,49_p29,ok,0.0,0.0,0.0,100.0,49_p29
32022R2560__articolo__49_p30,32022R2560,32022R2560,articolo,49_p30,ok,0.0,0.0,0.0,100.0,49_p30
32022R2560__articolo__49_p31,32022R2560,32022R2560,articolo,49_p31,ok,0.0,100.0,0.0,0.0,49_p31
32022R2560__articolo__49_p32,32022R2560,32022R2560,articolo,49_p32,ok,0.0,0.0,0.0,100.0,49_p32
32022R2560__articolo__49_p33,32022R2560,32022R2560,articolo,49_p33,ok,0.0,100.0,0.0,0.0,49_p33
32022R2560__articolo__49_p34,32022R2560,32022R2560,articolo,49_p34,ok,0.0,85.0,0.0,15.0,49_p34
32022R2560__articolo__49_p35,32022R2560,32022R2560,articolo,49_p35,ok,0.0,0.0,0.0,100.0,49_p35
32022R2560__articolo__49_p36,32022R2560,32022R2560,articolo,49_p36,ok,0.0,85.0,0.0,15.0,49_p36
32022R2560__articolo__49_p37,32022R2560,32022R2560,articolo,49_p37,ok,0.0,0.0,0.0,100.0,49_p37
32022R2560__articolo__49_p38,32022R2560,32022R2560,articolo,49_p38,ok,0.0,15.0,0.0,85.0,49_p38
32022R2560__articolo__49_p39,32022R2560,32022R2560,articolo,49_p39,ok,0.0,100.0,0.0,0.0,49_p39
32022R2560__articolo__50_p1,32022R2560,32022R2560,articolo,50_p1,ok,0.0,100.0,0.0,0.0,50_p1
32022R2560__articolo__50_p2,32022R2560,32022R2560,articolo,50_p2,ok,0.0,100.0,0.0,0.0,50_p2
32022R2560__articolo__50_p3,32022R2560,32022R2560,articolo,50_p3,ok,0.0,100.0,0.0,0.0,50_p3
32022R2560__articolo__50_p4,32022R2560,32022R2560,articolo,50_p4,ok,0.0,100.0,0.0,0.0,50_p4
32022R2560__articolo__50_p5,32022R2560,32022R2560,articolo,50_p5,ok,0.0,15.0,0.0,85.0,50_p5
32022R2560__articolo__50_p6,32022R2560,32022R2560,articolo,50_p6,ok,0.0,85.0,0.0,15.0,50_p6
32022R2560__articolo__50_p7,32022R2560,32022R2560,articolo,50_p7,ok,0.0,90.0,10.0,0.0,50_p7
32022R2560__articolo__50_p8,32022R2560,32022R2560,articolo,50_p8,ok,0.0,85.0,0.0,15.0,50_p8
32022R2560__articolo__50_p9,32022R2560,32022R2560,articolo,50_p9,ok,0.0,10.0,0.0,90.0,50_p9
32022R2560__articolo__51,32022R2560,32022R2560,articolo,51,ok,0.0,100.0,0.0,0.0,51
32022R2560__articolo__52_p1,32022R2560,32022R2560,articolo,52_p1,ok,0.0,0.0,0.0,100.0,52_p1
32022R2560__articolo__52_p2,32022R2560,32022R2560,articolo,52_p2,ok,0.0,0.0,0.0,100.0,52_p2
32022R2560__articolo__52_p3,32022R2560,32022R2560,articolo,52_p3,ok,0.0,0.0,0.0,100.0,52_p3
32022R2560__articolo__52_p4,32022R2560,32022R2560,articolo,52_p4,ok,0.0,100.0,0.0,0.0,52_p4
32022R2560__articolo__52_p5,32022R2560,32022R2560,articolo,52_p5,ok,0.0,100.0,0.0,0.0,52_p5
32022R2560__articolo__52_p6,32022R2560,32022R2560,articolo,52_p6,ok,0.0,90.0,10.0,0.0,52_p6
32022R2560__articolo__52_p7,32022R2560,32022R2560,articolo,52_p7,ok,5.0,95.0,0.0,0.0,52_p7
32022R2560__articolo__52_p8,32022R2560,32022R2560,articolo,52_p8,ok,0.0,85.0,0.0,15.0,52_p8
32022R2560__articolo__52_p9,32022R2560,32022R2560,articolo,52_p9,ok,0.0,10.0,0.0,90.0,52_p9
32022R2560__articolo__53_p1,32022R2560,32022R2560,articolo,53_p1,ok,0.0,0.0,0.0,100.0,53_p1
32022R2560__articolo__53_p2,32022R2560,32022R2560,articolo,53_p2,ok,0.0,0.0,0.0,100.0,53_p2
32022R2560__articolo__53_p3,32022R2560,32022R2560,articolo,53_p3,ok,0.0,0.0,0.0,100.0,53_p3
32022R2560__articolo__53_p4,32022R2560,32022R2560,articolo,53_p4,ok,0.0,0.0,0.0,100.0,53_p4
32022R2560__articolo__53_p5,32022R2560,32022R2560,articolo,53_p5,ok,0.0,0.0,0.0,100.0,53_p5
32022R2560__articolo__54,32022R2560,32022R2560,articolo,54,ok,0.0,0.0,0.0,100.0,54
32020D0787__articolo__1,32020D0787,32020D0787,articolo,1,ok,0.0,0.0,0.0,100.0,1
32020D0787__articolo__2,32020D0787,32020D0787,articolo,2,ok,0.0,0.0,0.0,100.0,2
32019R0505__articolo__1,32019R0505,32019R0505,articolo,1,ok,0.0,100.0,0.0,0.0,1
32019R0505__articolo__2,32019R0505,32019R0505,articolo,2,ok,0.0,0.0,0.0,100.0,2
